1.1411
1.0708
1.0897
1.1507
1.374
1.4532
1.2534
0.97769
0.79488
0.70077
0.70814
0.92265
1.1512
1.0185
0.85999
0.75335
0.88358
1.1475
1.4345
1.3789
1.103
1.0059
1.0499
1.0445
0.98777
0.97106
0.94919
0.82068
0.71723
0.6531
0.72288
0.7649
0.73345
0.71084
0.66416
0.62435
0.60985
0.69241
0.81183
0.89488
1.2917
1.3686
1.3148
1.1721
0.92068
0.71428
0.68947
0.73935
0.92855
1.7945
2.3618
2.6245
2.2252
1.8365
1.7365
1.5082
1.4797
1.5831
1.6871
1.7107
1.7913
1.75
1.3694
1.1023
0.8971
0.91086
0.90152
1.1241
1.4659
3.5865
3.3575
3.2368
2.6768
2.378
2.0704
1.664
1.2517
1.1733
1.3352
1.3313
1.8873
2.1021
2.0711
1.8633
1.7276
1.3104
1.0792
1.1187
1.1015
1.0691
1.1052
1.2286
1.2637
1.3937
1.3175
0.9944
0.68529
0.56366
0.57889
0.6445
1.1607
1.3296
1.403
1.3089
1.1843
1.2372
1.375
1.375
1.5097
1.204
1.0644
1.0676
1.6247
2.4739
3.1668
3.413
3.5997
3.2056
3.0211
2.6842
2.1328
1.7844
1.7333
2.2063
1.9551
2.0515
2.3741
2.3601
2.3402
2.021
1.6271
1.2195
1.002
0.89636
1.0114
1.0819
1.2671
1.5215
1.4853
1.2291
0.98555
1.0949
1.4215
2.3918
2.8606
2.6436
2.3259
2.0731
1.7505
1.4418
1.3423
1.1494
1.1119
1.146
1.2765
1.2585
1.103
0.85606
0.75384
0.70617
0.68529
0.82461
1.8741
2.2073
2.0466
1.8738
1.8325
1.8311
1.5497
1.2345
1.0084
0.88039
0.71871
0.56808
0.50886
0.53147
0.60175
0.80397
1.1222
1.232
1.1111
1.2642
2.2596
2.095
1.7013
1.2229
0.96958
0.83862
0.98236
1.918
3.1668
3.4181
2.8493
2.2633
1.7355
1.6657
1.8691
1.9124
1.677
1.2259
0.80299
0.58258
0.55481
0.4951
0.57767
0.67202
0.7219
0.85459
0.78063
0.74229
0.80741
0.90127
1.0394
1.5409
2.367
2.2065
1.9549
2.0763
2.5952
2.2731
1.8964
1.3829
1.0856
1.0494
1.1202
1.175
1.5079
1.5804
1.9935
2.2562
2.7734
2.6694
2.2699
2.4576
2.7697
2.5004
2.5264
2.5859
2.8078
2.8095
2.7292
2.3456
2.1527
1.7859
1.447
1.062
0.85213
0.8708
1.0701
1.5809
2.3625
2.0989
1.6691
1.4011
1.402
1.4384
1.3792
1.2947
1.4416
1.8485
1.6421
1.3839
1.235
1.1042
0.96516
0.86098
0.80741
0.94182
1.0217
0.83272
0.74303
0.68209
0.67693
0.98334
1.4357
1.7689
2.6704
2.3864
2.2218
1.6092
1.603
1.8805
1.8763
1.8561
1.5588
1.3765
1.664
1.3436
1.0745
0.94796
0.86147
0.88014
1.6863
1.8576
2.1279
2.1161
1.5991
1.0386
0.75384
0.62656
0.57914
0.63836
1.219
2.0198
2.223
1.7873
1.4092
1.1794
0.97867
0.81748
0.7821
0.77448
0.8079
0.95484
1.116
1.3947
1.9834
2.9348
3.1058
2.5122
1.9387
1.6667
1.7205
1.636
1.3829
1.019
0.89439
0.8396
1.2789
2.7093
3.0638
2.7002
2.8242
2.3893
1.8598
1.3308
1.0384
0.97425
1.1091
1.0271
0.93985
0.88112
0.83911
0.81699
0.73836
0.67841
0.71551
0.84992
0.85287
0.81134
0.87277
1.8443
3.0361
3.5956
4.7708
4.4909
3.3289
2.467
2.1087
1.6763
1.276
1.2045
1.5303
2.3134
2.6815
2.8137
2.4119
1.9859
1.8733
1.6841
1.5618
1.4332
1.3067
0.98924
0.84869
1.2192
2.3716
3.6157
3.743
3.0857
2.5019
2.1301
1.8829
1.7156
1.6409
1.6279
1.6345
1.8333
2.1498
2.8879
3.7626
3.0034
