 , ,wave,FSRU,,FLNG,,ship0,,,ship1,,,ship2,,,ship3,,,ship4,,,ship5,,,ship6,,,ship7,,,ship8,,,ship9,,
day,time,enableLoad,amount,loading,amount,loading,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime,positon,amount,loadingTime
6,20,1,0.0,0,132000.0,0,4994.666666666667,0.0,0,3430.706521739126,0.0,0,2674.796747967482,0.0,0,2113.8583638583677,0.0,0,1800.3857280617135,0.0,0,1527.103559870552,0.0,0,1356.5432098765427,0.0,0,1195.2721191851626,0.0,0,1088.2088208820912,0.0,0,981.898907103823,0.0,0,
6,21,1,0.0,0,133000.0,0,4995.111111111111,0.0,0,3454.4836956521694,0.0,0,2692.411924119244,0.0,0,2129.375254375258,0.0,0,1813.0826100932147,0.0,0,1538.452894642217,0.0,0,1366.3374485596703,0.0,0,1204.2034052903618,0.0,0,1096.1596159615992,0.0,0,989.2580666146218,0.0,0,
6,22,1,0.0,0,134000.0,0,4995.555555555556,0.0,0,3478.260869565213,0.0,0,2710.0271002710056,0.0,0,2144.8921448921483,0.0,0,1825.779492124716,0.0,0,1549.8022294138818,0.0,0,1376.1316872427979,0.0,0,1213.134691395561,0.0,0,1104.1104110411072,0.0,0,996.6172261254206,0.0,0,
6,23,1,0.0,0,135000.0,0,4996.0,0.0,0,3502.0380434782564,0.0,0,2727.6422764227673,0.0,0,2160.4090354090386,0.0,0,1838.4763741562172,0.0,0,1561.1515641855467,0.0,0,1385.9259259259254,0.0,0,1222.0659775007603,0.0,0,1112.0612061206152,0.0,0,1003.9763856362194,0.0,0,
7,0,1,0.0,0,136000.0,0,4996.444444444444,0.0,0,3525.8152173913,0.0,0,2745.257452574529,0.0,0,2175.9259259259293,0.0,0,1851.1732561877184,0.0,0,1572.5008989572116,0.0,0,1395.720164609053,0.0,0,1230.9972636059595,0.0,0,1120.0120012001232,0.0,0,1011.3355451470183,0.0,0,
7,1,1,0.0,0,137000.0,0,4996.888888888889,0.0,0,3549.5923913043434,0.0,0,2762.8726287262907,0.0,0,2191.44281644282,0.0,0,1863.8701382192196,0.0,0,1583.8502337288764,0.0,0,1405.5144032921805,0.0,0,1239.9285497111587,0.0,0,1127.9627962796312,0.0,0,1018.694704657817,0.0,0,
7,2,1,0.0,0,138000.0,0,4997.333333333333,0.0,0,3573.369565217387,0.0,0,2780.4878048780524,0.0,0,2206.9597069597103,0.0,0,1876.5670202507208,0.0,0,1595.1995685005413,0.0,0,1415.308641975308,0.0,0,1248.8598358163579,0.0,0,1135.9135913591392,0.0,0,1026.053864168616,0.0,0,
7,3,1,0.0,0,139000.0,0,4997.777777777777,0.0,0,3597.1467391304304,0.0,0,2798.102981029814,0.0,0,2222.4765974766005,0.0,0,1889.263902282222,0.0,0,1606.5489032722062,0.0,0,1425.1028806584357,0.0,0,1257.791121921557,0.0,0,1143.8643864386472,0.0,0,1033.413023679415,0.0,0,
7,4,1,0.0,0,140000.0,0,4998.222222222222,0.0,0,3620.923913043474,0.0,0,2815.7181571815754,0.0,0,2237.9934879934913,0.0,0,1901.9607843137233,0.0,0,1617.898238043871,0.0,0,1434.8971193415632,0.0,0,1266.7224080267563,0.0,0,1151.8151815181552,0.0,0,1040.7721831902138,0.0,0,
7,5,1,0.0,0,141000.0,0,4998.666666666666,0.0,0,3644.7010869565174,0.0,0,2833.3333333333367,0.0,0,2253.510378510382,0.0,0,1914.6576663452245,0.0,0,1629.247572815536,0.0,0,1444.6913580246908,0.0,0,1275.6536941319555,0.0,0,1159.7659765976632,0.0,0,1048.1313427010127,0.0,0,
7,6,1,0.0,0,142000.0,0,4999.11111111111,0.0,0,3668.478260869561,0.0,0,2850.9485094850984,0.0,0,2269.0272690272723,0.0,0,1927.3545483767257,0.0,0,1640.5969075872008,0.0,0,1454.4855967078183,0.0,0,1284.5849802371547,0.0,0,1167.7167716771712,0.0,0,1055.4905022118116,0.0,0,
7,7,1,0.0,0,143000.0,0,4999.555555555555,0.0,0,3692.2554347826044,0.0,0,2868.56368563686,0.0,0,2284.5441595441625,0.0,0,1940.051430408227,0.0,0,1651.9462423588657,0.0,0,1464.279835390946,0.0,0,1293.516266342354,0.0,0,1175.6675667566792,0.0,0,1062.8496617226106,0.0,0,
7,8,1,0.0,0,144000.0,0,5000.0,0.0,0,3716.032608695648,0.0,0,2886.1788617886214,0.0,0,2300.0610500610533,0.0,0,1952.7483124397281,0.0,0,1663.2955771305305,0.0,0,1474.0740740740735,0.0,0,1302.447552447553,0.0,0,1183.6183618361872,0.0,0,1070.2088212334095,0.0,0,
7,9,1,0.0,0,145000.0,1,5000.0,0.0,1,3739.8097826086914,0.0,0,2925.3236976814246,0.0,0,2322.5605413105445,0.0,0,1970.2612531728332,0.0,0,1677.19851222582,0.0,0,1486.0670194003521,0.0,0,1312.718531468532,0.0,0,1192.8366749718487,0.0,0,1078.3958861891733,0.0,0,
7,10,1,0.0,0,146000.0,1,5000.0,0.0,2,3763.586956521735,0.0,0,2942.7579523227573,0.0,0,2338.0370699734895,0.0,0,1982.9379843311058,0.0,0,1688.5391316380185,0.0,0,1495.8551335524403,0.0,0,1321.6465737652184,0.0,0,1200.784823875874,0.0,0,1085.7534924064544,0.0,0,
7,11,1,0.0,0,147000.0,1,5000.0,0.0,3,3787.3641304347784,0.0,0,2960.19220696409,0.0,0,2353.5135986364344,0.0,0,1995.6147154893783,0.0,0,1699.879751050217,0.0,0,1505.6432477045284,0.0,0,1330.5746160619046,0.0,0,1208.7329727798995,0.0,0,1093.1110986237354,0.0,0,
7,12,1,0.0,0,148000.0,1,5000.0,0.0,4,3811.141304347822,0.0,0,2977.6264616054227,0.0,0,2368.9901272993793,0.0,0,2008.291446647651,0.0,0,1711.2203704624155,0.0,0,1515.4313618566166,0.0,0,1339.502658358591,0.0,0,1216.6811216839249,0.0,0,1100.4687048410165,0.0,0,
7,13,1,0.0,0,149000.0,1,5000.0,0.0,5,3834.9184782608654,0.0,0,2995.0607162467554,0.0,0,2384.4666559623242,0.0,0,2020.9681778059235,0.0,0,1722.560989874614,0.0,0,1525.2194760087048,0.0,0,1348.4307006552772,0.0,0,1224.6292705879503,0.0,0,1107.8263110582975,0.0,0,
7,14,1,0.0,0,150000.0,1,5000.0,0.0,6,3858.695652173909,0.0,0,3012.494970888088,0.0,0,2399.943184625269,0.0,0,2033.644908964196,0.0,0,1733.9016092868126,0.0,0,1535.007590160793,0.0,0,1357.3587429519634,0.0,0,1232.5774194919757,0.0,0,1115.1839172755786,0.0,0,
7,15,1,0.0,0,151000.0,1,5000.0,0.0,7,3882.4728260869524,0.0,0,3029.929225529421,0.0,0,2415.419713288214,0.0,0,2046.3216401224686,0.0,0,1745.242228699011,0.0,0,1544.795704312881,0.0,0,1366.2867852486497,0.0,0,1240.525568396001,0.0,0,1122.5415234928596,0.0,0,
7,16,1,0.0,0,152000.0,1,5000.0,0.0,8,3906.249999999996,0.0,0,3047.3634801707535,0.0,0,2430.896241951159,0.0,0,2058.998371280741,0.0,0,1756.5828481112096,0.0,0,1554.5838184649692,0.0,0,1375.214827545336,0.0,0,1248.4737173000265,0.0,0,1129.8991297101406,0.0,0,
7,17,1,0.0,0,153000.0,1,5000.0,0.0,9,3930.0271739130394,0.0,0,3064.797734812086,0.0,0,2446.372770614104,0.0,0,2071.6751024390137,0.0,0,1767.9234675234081,0.0,0,1564.3719326170574,0.0,0,1384.1428698420223,0.0,0,1256.4218662040519,0.0,0,1137.2567359274217,0.0,0,
7,18,1,0.0,0,154000.0,1,5000.0,0.0,10,3953.804347826083,0.0,0,3082.231989453419,0.0,0,2461.849299277049,0.0,0,2084.3518335972863,0.0,0,1779.2640869356067,0.0,0,1574.1600467691455,0.0,0,1393.0709121387085,0.0,0,1264.3700151080773,0.0,0,1144.6143421447027,0.0,0,
7,19,1,0.0,0,154772.72727272726,1,5000.0,227.27272727272728,11,3977.5815217391264,0.0,0,3099.6662440947516,0.0,0,2477.325827939994,0.0,0,2097.028564755559,0.0,0,1790.6047063478052,0.0,0,1583.9481609212337,0.0,0,1401.9989544353948,0.0,0,1272.3181640121027,0.0,0,1151.9719483619838,0.0,0,
7,20,1,0.0,0,155545.45454545453,1,5000.0,454.54545454545456,12,4001.35869565217,0.0,0,3117.1004987360843,0.0,0,2492.8023566029387,0.0,0,2109.7052959138314,0.0,0,1801.9453257600037,0.0,0,1593.7362750733218,0.0,0,1410.926996732081,0.0,0,1280.266312916128,0.0,0,1159.3295545792648,0.0,0,
7,21,1,0.0,0,156318.1818181818,1,5000.0,681.8181818181819,13,4025.1358695652134,0.0,0,3134.534753377417,0.0,0,2508.2788852658837,0.0,0,2122.382027072104,0.0,0,1813.2859451722022,0.0,0,1603.52438922541,0.0,0,1419.8550390287674,0.0,0,1288.2144618201535,0.0,0,1166.6871607965459,0.0,0,
7,22,1,0.0,0,157090.90909090906,1,5000.0,909.0909090909091,14,4048.913043478257,0.0,0,3151.9690080187497,0.0,0,2523.7554139288286,0.0,0,2135.0587582303765,0.0,0,1824.6265645844007,0.0,0,1613.3125033774982,0.0,0,1428.7830813254536,0.0,0,1296.1626107241789,0.0,0,1174.044767013827,0.0,0,
7,23,1,0.0,0,157863.63636363632,1,5000.0,1136.3636363636365,15,4072.6902173913004,0.0,0,3169.4032626600824,0.0,0,2539.2319425917735,0.0,0,2147.735489388649,0.0,0,1835.9671839965993,0.0,0,1623.1006175295863,0.0,0,1437.71112362214,0.0,0,1304.1107596282043,0.0,0,1181.402373231108,0.0,0,
8,0,1,0.0,0,158636.3636363636,1,5000.0,1363.6363636363637,16,4096.467391304344,0.0,0,3186.837517301415,0.0,0,2554.7084712547185,0.0,0,2160.4122205469216,0.0,0,1847.3078034087978,0.0,0,1632.8887316816745,0.0,0,1446.6391659188262,0.0,0,1312.0589085322297,0.0,0,1188.759979448389,0.0,0,
8,1,1,0.0,0,159409.09090909085,1,5000.0,1590.909090909091,17,4120.244565217388,0.0,0,3204.271771942748,0.0,0,2570.1849999176634,0.0,0,2173.088951705194,0.0,0,1858.6484228209963,0.0,0,1642.6768458337626,0.0,0,1455.5672082155124,0.0,0,1320.007057436255,0.0,0,1196.11758566567,0.0,0,
8,2,1,0.0,0,160181.81818181812,1,5000.0,1818.1818181818182,18,4144.021739130432,0.0,0,3221.7060265840805,0.0,0,2585.6615285806083,0.0,0,2185.7656828634667,0.0,0,1869.9890422331948,0.0,0,1652.4649599858508,0.0,0,1464.4952505121987,0.0,0,1327.9552063402805,0.0,0,1203.475191882951,0.0,0,
8,3,1,0.0,0,160954.54545454538,1,5000.0,2045.4545454545455,19,4167.798913043476,0.0,0,3239.140281225413,0.0,0,2601.1380572435532,0.0,0,2198.4424140217393,0.0,0,1881.3296616453933,0.0,0,1662.253074137939,0.0,0,1473.423292808885,0.0,0,1335.9033552443059,0.0,0,1210.8327981002321,0.0,0,
8,4,1,0.0,0,161727.27272727265,1,5000.0,2272.727272727273,20,4191.57608695652,0.0,0,3256.574535866746,0.0,0,2616.614585906498,0.0,0,2211.119145180012,0.0,0,1892.6702810575919,0.0,0,1672.041188290027,0.0,0,1482.3513351055713,0.0,0,1343.8515041483313,0.0,0,1218.1904043175132,0.0,0,
8,5,1,0.0,0,162499.9999999999,1,5000.0,2500.0000000000005,21,4215.353260869564,0.0,0,3274.0087905080786,0.0,0,2632.091114569443,0.0,0,2223.7958763382844,0.0,0,1904.0109004697904,0.0,0,1681.8293024421152,0.0,0,1491.2793774022575,0.0,0,1351.7996530523567,0.0,0,1225.5480105347942,0.0,0,
8,6,1,0.0,0,163272.72727272718,1,5000.0,2727.272727272728,22,4239.130434782608,0.0,0,3291.4430451494113,0.0,0,2647.567643232388,0.0,0,2236.472607496557,0.0,0,1915.351519881989,0.0,0,1691.6174165942034,0.0,0,1500.2074196989438,0.0,0,1359.747801956382,0.0,0,1232.9056167520753,0.0,0,
8,7,1,0.0,0,164045.45454545444,1,5000.0,2954.5454545454554,23,4262.907608695652,0.0,0,3308.877299790744,0.0,0,2663.044171895333,0.0,0,2249.1493386548295,0.0,0,1926.6921392941874,0.0,0,1701.4055307462916,0.0,0,1509.13546199563,0.0,0,1367.6959508604075,0.0,0,1240.2632229693563,0.0,0,
8,8,1,0.0,0,164818.1818181817,1,5000.0,3181.818181818183,24,4286.684782608695,0.0,0,3326.3115544320767,0.0,0,2678.520700558278,0.0,0,2261.826069813102,0.0,0,1938.032758706386,0.0,0,1711.1936448983797,0.0,0,1518.0635042923163,0.0,0,1375.644099764433,0.0,0,1247.6208291866374,0.0,0,
8,9,1,0.0,0,165590.90909090897,1,5000.0,3409.0909090909104,25,4310.461956521738,0.0,0,3343.7458090734094,0.0,0,2693.997229221223,0.0,0,2274.5028009713747,0.0,0,1949.3733781185845,0.0,0,1720.9817590504679,0.0,0,1526.9915465890026,0.0,0,1383.5922486684583,0.0,0,1254.9784354039184,0.0,0,
8,10,1,0.0,0,166363.63636363624,1,5000.0,3636.363636363638,26,4334.239130434782,0.0,0,3361.180063714742,0.0,0,2709.4737578841678,0.0,0,2287.179532129647,0.0,0,1960.713997530783,0.0,0,1730.769873202556,0.0,0,1535.9195888856889,0.0,0,1391.5403975724837,0.0,0,1262.3360416211995,0.0,0,
8,11,1,0.0,0,167136.3636363635,1,5000.0,3863.6363636363653,27,4358.016304347826,0.0,0,3378.614318356075,0.0,0,2724.9502865471127,0.0,0,2299.85626328792,0.0,0,1972.0546169429815,0.0,0,1740.5579873546442,0.0,0,1544.8476311823752,0.0,0,1399.488546476509,0.0,0,1269.6936478384805,0.0,0,
8,12,1,0.0,0,167909.09090909077,1,5000.0,4090.909090909093,28,4381.793478260869,0.0,0,3396.0485729974075,0.0,0,2740.4268152100576,0.0,0,2312.5329944461923,0.0,0,1983.39523635518,0.0,0,1750.3461015067323,0.0,0,1553.7756734790614,0.0,0,1407.4366953805345,0.0,0,1277.0512540557615,0.0,0,
8,13,1,0.0,0,168681.81818181803,1,5000.0,4318.18181818182,29,4405.570652173912,0.0,0,3413.48282763874,0.0,0,2755.9033438730025,0.0,0,2325.209725604465,0.0,0,1994.7358557673786,0.0,0,1760.1342156588205,0.0,0,1562.7037157757477,0.0,0,1415.38484428456,0.0,0,1284.4088602730426,0.0,0,
8,14,1,0.0,0,169454.5454545453,1,5000.0,4545.454545454547,30,4429.347826086956,0.0,0,3430.917082280073,0.0,0,2771.3798725359475,0.0,0,2337.8864567627375,0.0,0,2006.076475179577,0.0,0,1769.9223298109086,0.0,0,1571.631758072434,0.0,0,1423.3329931885853,0.0,0,1291.7664664903236,0.0,0,
8,15,1,0.0,0,170227.27272727256,1,5000.0,4772.727272727274,31,4453.125,0.0,0,3448.3513369214056,0.0,0,2786.8564011988924,0.0,0,2350.56318792101,0.0,0,2017.4170945917756,0.0,0,1779.7104439629968,0.0,0,1580.5598003691202,0.0,0,1431.2811420926107,0.0,0,1299.1240727076047,0.0,0,
8,16,1,0.0,0,170999.99999999983,1,5000.0,5000.000000000001,32,4476.902173913043,0.0,0,3465.7855915627383,0.0,0,2802.3329298618373,0.0,0,2363.2399190792826,0.0,0,2028.7577140039741,0.0,0,1789.498558115085,0.0,0,1589.4878426658065,0.0,0,1439.229290996636,0.0,0,1306.4816789248857,0.0,0,
8,17,1,0.0,0,171772.7272727271,1,5000.0,5227.272727272728,33,4500.679347826086,0.0,0,3483.219846204071,0.0,0,2817.8094585247823,0.0,0,2375.916650237555,0.0,0,2040.0983334161726,0.0,0,1799.2866722671731,0.0,0,1598.4158849624928,0.0,0,1447.1774399006615,0.0,0,1313.8392851421668,0.0,0,
8,18,1,0.0,0,172545.45454545435,1,5000.0,5454.545454545455,34,4524.45652173913,0.0,0,3500.6541008454037,0.0,0,2833.285987187727,0.0,0,2388.5933813958277,0.0,0,2051.4389528283714,0.0,0,1809.0747864192613,0.0,0,1607.343927259179,0.0,0,1455.125588804687,0.0,0,1321.1968913594478,0.0,0,
8,19,1,0.0,0,173318.18181818162,1,5000.0,5681.818181818182,35,4548.233695652174,0.0,0,3518.0883554867364,0.0,0,2848.762515850672,0.0,0,2401.2701125541003,0.0,0,2062.77957224057,0.0,0,1818.8629005713494,0.0,0,1616.2719695558653,0.0,0,1463.0737377087123,0.0,0,1328.5544975767289,0.0,0,
8,20,1,0.0,0,174090.90909090888,1,5000.0,5909.090909090909,36,4572.010869565217,0.0,0,3535.522610128069,0.0,0,2864.239044513617,0.0,0,2413.946843712373,0.0,0,2074.1201916527684,0.0,0,1828.6510147234376,0.0,0,1625.2000118525516,0.0,0,1471.0218866127377,0.0,0,1335.91210379401,0.0,0,
8,21,1,0.0,0,174863.63636363615,1,5000.0,6136.363636363636,37,4595.78804347826,0.0,0,3552.956864769402,0.0,0,2879.715573176562,0.0,0,2426.6235748706454,0.0,0,2085.460811064967,0.0,0,1838.4391288755257,0.0,0,1634.1280541492379,0.0,0,1478.9700355167631,0.0,0,1343.269710011291,0.0,0,
8,22,1,0.0,0,175636.3636363634,1,5000.0,6363.636363636363,38,4619.565217391304,0.0,0,3570.3911194107345,0.0,0,2895.192101839507,0.0,0,2439.300306028918,0.0,0,2096.8014304771655,0.0,0,1848.227243027614,0.0,0,1643.0560964459241,0.0,0,1486.9181844207885,0.0,0,1350.627316228572,0.0,0,
8,23,1,0.0,0,176409.09090909068,1,5000.0,6590.90909090909,39,4643.342391304348,0.0,0,3587.825374052067,0.0,0,2910.668630502452,0.0,0,2451.9770371871905,0.0,0,2108.142049889364,0.0,0,1858.015357179702,0.0,0,1651.9841387426104,0.0,0,1494.866333324814,0.0,0,1357.984922445853,0.0,0,
9,0,0,0.0,0,177181.81818181794,1,5000.0,6818.181818181817,40,4667.119565217391,0.0,0,3605.2596286934,0.0,0,2926.1451591653968,0.0,0,2464.653768345463,0.0,0,2119.4826693015625,0.0,0,1867.8034713317902,0.0,0,1660.9121810392967,0.0,0,1502.8144822288393,0.0,0,1365.342528663134,0.0,0,
9,1,0,0.0,0,177954.5454545452,1,5000.0,7045.454545454544,41,4690.896739130434,0.0,0,3622.6938833347326,0.0,0,2941.6216878283417,0.0,0,2477.3304995037356,0.0,0,2130.823288713761,0.0,0,1877.5915854838784,0.0,0,1669.840223335983,0.0,0,1510.7626311328647,0.0,0,1372.7001348804151,0.0,0,
9,2,0,0.0,0,178727.27272727247,1,5000.0,7272.727272727271,42,4714.673913043478,0.0,0,3640.1281379760653,0.0,0,2957.0982164912866,0.0,0,2490.007230662008,0.0,0,2142.1639081259596,0.0,0,1887.3796996359665,0.0,0,1678.7682656326692,0.0,0,1518.7107800368901,0.0,0,1380.0577410976962,0.0,0,
9,3,0,0.0,0,179499.99999999974,1,5000.0,7499.999999999998,43,4738.451086956522,0.0,0,3657.562392617398,0.0,0,2972.5747451542316,0.0,0,2502.6839618202807,0.0,0,2153.504527538158,0.0,0,1897.1678137880547,0.0,0,1687.6963079293555,0.0,0,1526.6589289409155,0.0,0,1387.4153473149772,0.0,0,
9,4,0,0.0,0,180272.727272727,1,5000.0,7727.272727272725,44,4762.228260869565,0.0,0,3674.9966472587307,0.0,0,2988.0512738171765,0.0,0,2515.3606929785533,0.0,0,2164.8451469503566,0.0,0,1906.9559279401428,0.0,0,1696.6243502260418,0.0,0,1534.607077844941,0.0,0,1394.7729535322583,0.0,0,
9,5,0,0.0,0,181045.45454545427,1,5000.0,7954.545454545452,45,4786.005434782608,0.0,0,3692.4309019000634,0.0,0,3003.5278024801214,0.0,0,2528.037424136826,0.0,0,2176.185766362555,0.0,0,1916.744042092231,0.0,0,1705.552392522728,0.0,0,1542.5552267489663,0.0,0,1402.1305597495393,0.0,0,
9,6,0,0.0,0,181818.18181818153,1,5000.0,8181.818181818179,46,4809.782608695652,0.0,0,3709.865156541396,0.0,0,3019.0043311430663,0.0,0,2540.7141552950984,0.0,0,2187.5263857747536,0.0,0,1926.5321562443191,0.0,0,1714.4804348194143,0.0,0,1550.5033756529917,0.0,0,1409.4881659668204,0.0,0,
9,7,0,0.0,0,182590.9090909088,1,5000.0,8409.090909090906,47,4833.559782608696,0.0,0,3727.299411182729,0.0,0,3034.4808598060113,0.0,0,2553.390886453371,0.0,0,2198.867005186952,0.0,0,1936.3202703964073,0.0,0,1723.4084771161006,0.0,0,1558.4515245570171,0.0,0,1416.8457721841014,0.0,0,
9,8,0,0.0,0,183363.63636363606,1,5000.0,8636.363636363634,48,4857.336956521739,0.0,0,3744.7336658240615,0.0,0,3049.957388468956,0.0,0,2566.0676176116435,0.0,0,2210.2076245991507,0.0,0,1946.1083845484955,0.0,0,1732.3365194127869,0.0,0,1566.3996734610425,0.0,0,1424.2033784013825,0.0,0,
9,9,0,0.0,0,184136.36363636333,1,5000.0,8863.636363636362,49,4881.114130434782,0.0,0,3762.167920465394,0.0,0,3065.433917131901,0.0,0,2578.744348769916,0.0,0,2221.548244011349,0.0,0,1955.8964987005836,0.0,0,1741.2645617094731,0.0,0,1574.347822365068,0.0,0,1431.5609846186635,0.0,0,
9,10,0,0.0,0,184909.0909090906,1,5000.0,9090.90909090909,50,4904.891304347826,0.0,0,3779.602175106727,0.0,0,3080.910445794846,0.0,0,2591.4210799281886,0.0,0,2232.8888634235477,0.0,0,1965.6846128526718,0.0,0,1750.1926040061594,0.0,0,1582.2959712690933,0.0,0,1438.9185908359445,0.0,0,
9,11,0,0.0,0,185681.81818181786,1,5000.0,9318.181818181818,51,4928.66847826087,0.0,0,3797.036429748059,0.0,0,3096.386974457791,0.0,0,2604.097811086461,0.0,0,2244.2294828357462,0.0,0,1975.47272700476,0.0,0,1759.1206463028457,0.0,0,1590.2441201731187,0.0,0,1446.2761970532256,0.0,0,
9,12,0,0.0,0,186454.54545454512,1,5000.0,9545.454545454546,52,4952.445652173913,0.0,0,3814.470684389392,0.0,0,3111.863503120736,0.0,0,2616.7745422447338,0.0,0,2255.5701022479448,0.0,0,1985.260841156848,0.0,0,1768.048688599532,0.0,0,1598.1922690771441,0.0,0,1453.6338032705066,0.0,0,
9,13,0,0.0,0,187227.2727272724,1,5000.0,9772.727272727274,53,4960.371376811594,0.0,0,3831.9049390307246,0.0,0,3127.340031783681,0.0,0,2629.4512734030063,0.0,0,2266.9107216601433,0.0,0,1995.0489553089362,0.0,0,1776.9767308962182,0.0,0,1606.1404179811695,0.0,0,1460.9914094877877,0.0,0,
9,14,0,0.0,0,187999.99999999965,0,5000.0,10000.000000000002,54,4968.297101449275,0.0,0,3849.339193672057,0.0,0,3142.8165604466258,0.0,0,2642.128004561279,0.0,0,2278.251341072342,0.0,0,2004.8370694610244,0.0,0,1785.9047731929045,0.0,0,1614.088566885195,0.0,0,1468.3490157050687,0.0,0,
9,15,0,0.0,0,188999.99999999965,0,5000.0,10000.000000000002,54,4976.222826086956,0.0,0,3866.773448313389,0.0,0,3158.2930891095707,0.0,0,2654.8047357195514,0.0,0,2289.5919604845403,0.0,0,2014.6251836131125,0.0,0,1794.8328154895908,0.0,0,1622.0367157892204,0.0,0,1475.7066219223498,0.0,0,
9,16,0,0.0,0,189999.99999999965,0,5000.0,10000.000000000002,54,4984.148550724637,0.0,0,3884.2077029547218,0.0,0,3173.7696177725156,0.0,0,2667.481466877824,0.0,0,2300.932579896739,0.0,0,2024.4132977652007,0.0,0,1803.760857786277,0.0,0,1629.9848646932458,0.0,0,1483.0642281396308,0.0,0,
9,17,0,0.0,0,190999.99999999965,0,5000.0,10000.000000000002,54,4992.074275362318,0.0,0,3901.6419575960545,0.0,0,3189.2461464354606,0.0,0,2680.1581980360966,0.0,0,2312.2731993089374,0.0,0,2034.2014119172889,0.0,0,1812.6889000829633,0.0,0,1637.9330135972712,0.0,0,1490.4218343569119,0.0,0,
9,18,0,0.0,0,191999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,3919.0762122373867,0.0,0,3204.7226750984055,0.0,0,2692.834929194369,0.0,0,2323.613818721136,0.0,0,2043.989526069377,0.0,0,1821.6169423796496,0.0,0,1645.8811625012966,0.0,0,1497.779440574193,0.0,0,
9,19,0,0.0,0,192999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,3959.0762122373867,0.0,0,3233.6787609839153,0.0,0,2712.7242832530383,0.0,0,2338.3192372995914,0.0,0,2056.5149941792524,0.0,0,1832.1413895903129,0.0,0,1655.3028446291019,0.0,0,1506.0785414259128,0.0,0,
9,20,0,0.0,0,193999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,3999.0762122373867,0.0,0,3262.634846869425,0.0,0,2732.6136373117074,0.0,0,2353.024655878047,0.0,0,2069.040462289128,0.0,0,1842.6658368009762,0.0,0,1664.7245267569072,0.0,0,1514.3776422776327,0.0,0,
9,21,0,0.0,0,194999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4039.0762122373867,0.0,0,3291.590932754935,0.0,0,2752.5029913703765,0.0,0,2367.7300744565023,0.0,0,2081.5659303990033,0.0,0,1853.1902840116395,0.0,0,1674.1462088847125,0.0,0,1522.6767431293526,0.0,0,
9,22,0,0.0,0,195999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4079.0762122373867,0.0,0,3320.5470186404445,0.0,0,2772.3923454290457,0.0,0,2382.4354930349577,0.0,0,2094.0913985088787,0.0,0,1863.7147312223028,0.0,0,1683.5678910125177,0.0,0,1530.9758439810726,0.0,0,
9,23,0,0.0,0,196999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4119.076212237387,0.0,0,3349.5031045259543,0.0,0,2792.281699487715,0.0,0,2397.140911613413,0.0,0,2106.616866618754,0.0,0,1874.2391784329661,0.0,0,1692.989573140323,0.0,0,1539.2749448327925,0.0,0,
10,0,0,0.0,0,197999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4159.076212237387,0.0,0,3378.459190411464,0.0,0,2812.171053546384,0.0,0,2411.8463301918687,0.0,0,2119.1423347286295,0.0,0,1884.7636256436294,0.0,0,1702.4112552681283,0.0,0,1547.5740456845124,0.0,0,
10,1,0,0.0,0,198999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4199.076212237387,0.0,0,3404.6130744370857,0.0,0,2829.263467190553,0.0,0,2426.066954751254,0.0,0,2130.7586962821433,0.0,0,1895.0789778765975,0.0,0,1711.372094248378,0.0,0,1555.755149841658,0.0,0,
10,2,0,0.0,0,199999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4239.076212237387,0.0,0,3430.7669584627074,0.0,0,2846.355880834722,0.0,0,2440.287579310639,0.0,0,2142.375057835657,0.0,0,1905.3943301095655,0.0,0,1720.3329332286278,0.0,0,1563.9362539988037,0.0,0,
10,3,0,0.0,0,200999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4279.076212237387,0.0,0,3456.920842488329,0.0,0,2863.448294478891,0.0,0,2454.5082038700243,0.0,0,2153.991419389171,0.0,0,1915.7096823425336,0.0,0,1729.2937722088775,0.0,0,1572.1173581559494,0.0,0,
10,4,0,0.0,0,201999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4319.076212237387,0.0,0,3483.0747265139507,0.0,0,2880.54070812306,0.0,0,2468.7288284294095,0.0,0,2165.6077809426847,0.0,0,1926.0250345755016,0.0,0,1738.2546111891272,0.0,0,1580.2984623130951,0.0,0,
10,5,0,0.0,0,202999.99999999965,0,5000.0,10000.000000000002,54,5000.0,0.0,0,4359.076212237387,0.0,0,3509.2286105395724,0.0,0,2897.633121767229,0.0,0,2482.9494529887947,0.0,0,2177.2241424961985,0.0,0,1936.3403868084697,0.0,0,1747.215450169377,0.0,0,1588.4795664702408,0.0,0,
