W0,1000000.0,W,10000.0,N,10,FLNG position,5000.0,FSRU position,0
 , ,wave,FSRU,,FLNG,,ship0,,,,,ship1,,,,,ship2,,,,,ship3,,,,,ship4,,,,,ship5,,,,,ship6,,,,,ship7,,,,,ship8,,,,,ship9,,,,
day,time,enableLoad,amount,loading,amount,loading,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime,positon,amount,loadingTime,V,nextGoalTime
5,22,0,0.0,0,110000.0,0,4400.0,0.0,0,40.0,16,2864.5833333333308,0.0,0,26.041666666666696,83,2235.772357723576,0.0,0,20.32520325203253,137,1762.820512820516,0.0,0,16.02564102564101,203,1502.7322404371569,0.0,0,13.661202185792357,257,1273.148148148149,0.0,0,11.574074074074073,323,1131.6872427983549,0.0,0,10.288065843621396,377,996.3768115942026,0.0,0,9.057971014492754,443,907.5907590759095,0.0,0,8.250825082508246,497,818.4523809523798,0.0,0,7.4404761904761925,563,
5,23,0,0.0,0,111000.0,0,4440.0,0.0,0,40.0,15,2890.6249999999973,0.0,0,26.0416666666667,82,2256.0975609756088,0.0,0,20.32520325203253,136,1778.846153846157,0.0,0,16.02564102564101,202,1516.3934426229491,0.0,0,13.661202185792355,256,1284.722222222223,0.0,0,11.574074074074073,322,1141.9753086419762,0.0,0,10.288065843621396,376,1005.4347826086954,0.0,0,9.057971014492754,442,915.8415841584178,0.0,0,8.250825082508246,496,825.892857142856,0.0,0,7.4404761904761925,562,
6,0,0,0.0,0,112000.0,0,4480.0,0.0,0,40.0,14,2916.666666666664,0.0,0,26.0416666666667,81,2276.4227642276414,0.0,0,20.325203252032527,135,1794.871794871798,0.0,0,16.02564102564101,201,1530.0546448087414,0.0,0,13.661202185792357,255,1296.2962962962972,0.0,0,11.57407407407407,321,1152.2633744855975,0.0,0,10.288065843621398,375,1014.4927536231882,0.0,0,9.057971014492754,441,924.0924092409261,0.0,0,8.250825082508246,495,833.3333333333321,0.0,0,7.4404761904761925,561,
6,1,0,0.0,0,113000.0,0,4520.0,0.0,0,40.0,13,2942.7083333333303,0.0,0,26.041666666666703,80,2296.747967479674,0.0,0,20.325203252032527,134,1810.8974358974392,0.0,0,16.025641025641008,200,1543.7158469945336,0.0,0,13.661202185792355,254,1307.8703703703713,0.0,0,11.57407407407407,320,1162.5514403292188,0.0,0,10.288065843621396,374,1023.5507246376809,0.0,0,9.057971014492754,440,932.3432343234344,0.0,0,8.250825082508246,494,840.7738095238083,0.0,0,7.4404761904761925,560,
6,2,0,0.0,0,114000.0,0,4560.0,0.0,0,40.0,12,2968.749999999997,0.0,0,26.041666666666703,79,2317.073170731707,0.0,0,20.325203252032527,133,1826.9230769230803,0.0,0,16.025641025641008,199,1557.377049180326,0.0,0,13.661202185792359,253,1319.4444444444455,0.0,0,11.57407407407407,319,1172.8395061728402,0.0,0,10.288065843621396,373,1032.6086956521738,0.0,0,9.057971014492754,439,940.5940594059427,0.0,0,8.250825082508246,493,848.2142857142844,0.0,0,7.4404761904761925,559,
6,3,0,0.0,0,115000.0,0,4600.0,0.0,0,40.0,11,2994.7916666666633,0.0,0,26.041666666666707,78,2337.3983739837395,0.0,0,20.325203252032523,132,1842.9487179487214,0.0,0,16.025641025641008,198,1571.0382513661182,0.0,0,13.661202185792357,252,1331.0185185185196,0.0,0,11.57407407407407,318,1183.1275720164615,0.0,0,10.288065843621398,372,1041.6666666666665,0.0,0,9.057971014492754,438,948.844884488451,0.0,0,8.250825082508246,492,855.6547619047606,0.0,0,7.4404761904761925,558,
6,4,0,0.0,0,116000.0,0,4640.0,0.0,0,40.0,10,3020.83333333333,0.0,0,26.04166666666671,77,2357.723577235772,0.0,0,20.325203252032523,131,1858.9743589743625,0.0,0,16.025641025641008,197,1584.6994535519104,0.0,0,13.661202185792359,251,1342.5925925925937,0.0,0,11.57407407407407,317,1193.4156378600828,0.0,0,10.288065843621398,371,1050.7246376811593,0.0,0,9.057971014492754,437,957.0957095709593,0.0,0,8.250825082508246,491,863.0952380952367,0.0,0,7.4404761904761925,557,
6,5,0,0.0,0,117000.0,0,4680.0,0.0,0,40.0,9,3046.8749999999964,0.0,0,26.041666666666714,76,2378.048780487805,0.0,0,20.325203252032523,130,1875.0000000000036,0.0,0,16.025641025641008,196,1598.3606557377027,0.0,0,13.661202185792357,250,1354.1666666666679,0.0,0,11.574074074074069,316,1203.7037037037042,0.0,0,10.288065843621398,370,1059.782608695652,0.0,0,9.057971014492754,436,965.3465346534676,0.0,0,8.250825082508246,490,870.5357142857129,0.0,0,7.440476190476193,556,
6,6,0,0.0,0,118000.0,0,4720.0,0.0,0,40.0,8,3072.916666666663,0.0,0,26.041666666666714,75,2398.3739837398375,0.0,0,20.32520325203252,129,1891.0256410256447,0.0,0,16.025641025641008,195,1612.021857923495,0.0,0,13.661202185792359,249,1365.740740740742,0.0,0,11.57407407407407,315,1213.9917695473255,0.0,0,10.288065843621398,369,1068.8405797101448,0.0,0,9.057971014492754,435,973.5973597359759,0.0,0,8.250825082508246,489,877.976190476189,0.0,0,7.440476190476193,555,
6,7,0,0.0,0,119000.0,0,4760.0,0.0,0,40.0,7,3098.9583333333294,0.0,0,26.041666666666718,74,2418.69918699187,0.0,0,20.32520325203252,128,1907.0512820512859,0.0,0,16.025641025641008,194,1625.6830601092872,0.0,0,13.661202185792359,248,1377.3148148148161,0.0,0,11.57407407407407,314,1224.2798353909468,0.0,0,10.288065843621398,368,1077.8985507246375,0.0,0,9.057971014492754,434,981.8481848184842,0.0,0,8.250825082508246,488,885.4166666666652,0.0,0,7.440476190476193,554,
6,8,0,0.0,0,120000.0,0,4800.0,0.0,0,40.0,6,3124.999999999996,0.0,0,26.04166666666672,73,2439.024390243903,0.0,0,20.32520325203252,127,1923.076923076927,0.0,0,16.025641025641004,193,1639.3442622950795,0.0,0,13.66120218579236,247,1388.8888888888903,0.0,0,11.574074074074069,313,1234.5679012345681,0.0,0,10.2880658436214,367,1086.9565217391303,0.0,0,9.057971014492754,433,990.0990099009925,0.0,0,8.250825082508246,487,892.8571428571413,0.0,0,7.440476190476193,553,
6,9,0,0.0,0,121000.0,0,4840.0,0.0,0,40.0,5,3151.0416666666624,0.0,0,26.041666666666725,72,2459.3495934959356,0.0,0,20.325203252032516,126,1939.102564102568,0.0,0,16.025641025641004,192,1653.0054644808718,0.0,0,13.661202185792359,246,1400.4629629629644,0.0,0,11.574074074074069,312,1244.8559670781895,0.0,0,10.288065843621398,366,1096.014492753623,0.0,0,9.057971014492754,432,998.3498349835008,0.0,0,8.250825082508246,486,900.2976190476174,0.0,0,7.440476190476193,552,
6,10,0,0.0,0,122000.0,0,4880.0,0.0,0,40.0,4,3177.083333333329,0.0,0,26.041666666666725,71,2479.6747967479682,0.0,0,20.325203252032516,125,1955.1282051282092,0.0,0,16.025641025641004,191,1666.666666666664,0.0,0,13.66120218579236,245,1412.0370370370385,0.0,0,11.574074074074069,311,1255.1440329218108,0.0,0,10.288065843621398,365,1105.0724637681158,0.0,0,9.057971014492754,431,1006.6006600660091,0.0,0,8.250825082508246,485,907.7380952380936,0.0,0,7.440476190476193,551,
6,11,0,0.0,0,123000.0,0,4920.0,0.0,0,40.0,3,3203.1249999999955,0.0,0,26.04166666666673,70,2500.000000000001,0.0,0,20.325203252032516,124,1971.1538461538503,0.0,0,16.025641025641004,190,1680.3278688524563,0.0,0,13.66120218579236,244,1423.6111111111127,0.0,0,11.574074074074069,310,1265.432098765432,0.0,0,10.288065843621398,364,1114.1304347826085,0.0,0,9.057971014492754,430,1014.8514851485174,0.0,0,8.250825082508245,484,915.1785714285697,0.0,0,7.440476190476193,550,
6,12,1,0.0,0,124000.0,0,4960.0,0.0,0,40.0,2,3229.166666666662,0.0,0,26.041666666666732,69,2520.3252032520336,0.0,0,20.325203252032512,123,1987.1794871794914,0.0,0,16.025641025641004,189,1693.9890710382485,0.0,0,13.661202185792362,243,1435.1851851851868,0.0,0,11.574074074074069,309,1275.7201646090534,0.0,0,10.2880658436214,363,1123.1884057971013,0.0,0,9.057971014492754,429,1023.1023102310257,0.0,0,8.250825082508246,483,922.6190476190459,0.0,0,7.440476190476193,549,
6,13,1,0.0,0,125000.0,0,5000.0,0.0,0,40.0,1,3255.2083333333285,0.0,0,26.041666666666735,68,2540.6504065040663,0.0,0,20.325203252032512,122,2003.2051282051325,0.0,0,16.025641025641004,188,1707.6502732240408,0.0,0,13.66120218579236,242,1446.759259259261,0.0,0,11.574074074074067,308,1286.0082304526748,0.0,0,10.2880658436214,362,1132.246376811594,0.0,0,9.057971014492754,428,1031.353135313534,0.0,0,8.250825082508246,482,930.059523809522,0.0,0,7.440476190476193,548,
6,14,1,0.0,0,126000.0,1,5000.0,0.0,1,40.0,1,3281.249999999995,0.0,0,26.041666666666735,0,2577.357116854752,0.0,0,36.706710350685576,67,2027.9720279720323,0.0,0,24.76689976689973,121,1725.25642149557,0.0,0,17.606148271529193,187,1461.502996772708,0.0,0,14.74373751344705,241,1298.1059235130895,0.0,0,12.09769306041474,307,1142.9603757677946,0.0,0,10.713998956200571,361,1040.6473902659613,0.0,0,9.294254952427321,427,938.5209385209367,0.0,0,8.461414711414715,481,
6,15,1,0.0,0,127000.0,1,5000.0,0.0,2,40.0,600,3307.2916666666615,0.0,0,26.041666666666742,66,2597.545807547629,0.0,0,20.188690692877067,120,2043.9506729829354,0.0,0,15.978645010903053,186,1738.901186406005,0.0,0,13.644764910435125,240,1473.0667124695292,0.0,0,11.563715696821216,306,1308.3889626144419,0.0,0,10.283039101352529,360,1152.0144593927528,0.0,0,9.054083624958228,426,1048.8960415362405,0.0,0,8.248651270279247,480,945.9595448606419,0.0,0,7.4386063397052435,546,
6,16,1,0.0,0,128000.0,1,5000.0,0.0,3,40.0,599,3333.3333333333285,0.0,0,26.041666666666746,65,2617.734498240506,0.0,0,20.188690692877067,119,2059.9293179938386,0.0,0,15.978645010903051,185,1752.54595131644,0.0,0,13.644764910435127,239,1484.6304281663504,0.0,0,11.563715696821216,305,1318.6720017157945,0.0,0,10.28303910135253,359,1161.068543017711,0.0,0,9.05408362495823,425,1057.1446928065197,0.0,0,8.248651270279247,479,953.3981512003471,0.0,0,7.438606339705244,545,
6,17,1,0.0,0,129000.0,1,5000.0,0.0,4,40.0,598,3359.3749999999955,0.0,0,26.041666666666742,64,2637.9231889333832,0.0,0,20.188690692877067,118,2075.9079630047418,0.0,0,15.978645010903051,184,1766.190716226875,0.0,0,13.644764910435125,238,1496.1941438631716,0.0,0,11.563715696821214,304,1328.9550408171472,0.0,0,10.283039101352529,358,1170.122626642669,0.0,0,9.05408362495823,424,1065.393344076799,0.0,0,8.248651270279247,478,960.8367575400523,0.0,0,7.438606339705244,544,
6,18,1,0.0,0,130000.0,1,5000.0,0.0,5,40.0,597,3385.416666666662,0.0,0,26.04166666666674,63,2658.1118796262604,0.0,0,20.188690692877067,117,2091.886608015645,0.0,0,15.978645010903051,183,1779.8354811373101,0.0,0,13.644764910435125,237,1507.7578595599928,0.0,0,11.563715696821216,303,1339.2380799184998,0.0,0,10.283039101352529,357,1179.1767102676272,0.0,0,9.05408362495823,423,1073.6419953470781,0.0,0,8.248651270279248,477,968.2753638797575,0.0,0,7.4386063397052435,543,
6,19,1,0.0,0,131000.0,1,5000.0,0.0,6,40.0,596,3411.4583333333285,0.0,0,26.041666666666742,62,2678.3005703191375,0.0,0,20.188690692877067,116,2107.865253026548,0.0,0,15.97864501090305,182,1793.4802460477451,0.0,0,13.644764910435127,236,1519.321575256814,0.0,0,11.563715696821216,302,1349.5211190198524,0.0,0,10.283039101352529,356,1188.2307938925853,0.0,0,9.05408362495823,422,1081.8906466173573,0.0,0,8.248651270279248,476,975.7139702194627,0.0,0,7.438606339705244,542,
6,20,1,0.0,0,132000.0,1,5000.0,0.0,7,40.0,595,3437.4999999999955,0.0,0,26.041666666666746,61,2698.4892610120146,0.0,0,20.188690692877067,115,2123.8438980374513,0.0,0,15.97864501090305,181,1807.1250109581802,0.0,0,13.644764910435129,235,1530.8852909536351,0.0,0,11.563715696821216,301,1359.804158121205,0.0,0,10.283039101352529,355,1197.2848775175435,0.0,0,9.05408362495823,421,1090.1392978876365,0.0,0,8.248651270279247,475,983.1525765591679,0.0,0,7.438606339705244,541,
6,21,1,0.0,0,133000.0,1,5000.0,0.0,8,40.0,594,3463.5416666666624,0.0,0,26.041666666666742,60,2718.6779517048917,0.0,0,20.188690692877064,114,2139.8225430483544,0.0,0,15.97864501090305,180,1820.7697758686152,0.0,0,13.644764910435127,234,1542.4490066504563,0.0,0,11.563715696821216,300,1370.0871972225577,0.0,0,10.283039101352529,354,1206.3389611425016,0.0,0,9.05408362495823,420,1098.3879491579157,0.0,0,8.248651270279248,474,990.5911828988731,0.0,0,7.438606339705245,540,
6,22,1,0.0,0,134000.0,1,5000.0,0.0,9,40.0,593,3489.583333333329,0.0,0,26.04166666666674,59,2738.866642397769,0.0,0,20.188690692877064,113,2155.8011880592576,0.0,0,15.978645010903048,179,1834.4145407790502,0.0,0,13.644764910435127,233,1554.0127223472775,0.0,0,11.563715696821216,299,1380.3702363239101,0.0,0,10.283039101352527,353,1215.3930447674597,0.0,0,9.05408362495823,419,1106.636600428195,0.0,0,8.248651270279248,473,998.0297892385784,0.0,0,7.438606339705245,539,
6,23,1,0.0,0,135000.0,1,5000.0,0.0,10,40.0,592,3515.6249999999955,0.0,0,26.041666666666742,58,2759.055333090646,0.0,0,20.188690692877064,112,2171.7798330701607,0.0,0,15.978645010903048,178,1848.0593056894854,0.0,0,13.644764910435129,232,1565.5764380440987,0.0,0,11.563715696821218,298,1390.6532754252626,0.0,0,10.283039101352529,352,1224.4471283924179,0.0,0,9.05408362495823,418,1114.8852516984741,0.0,0,8.248651270279248,472,1005.4683955782835,0.0,0,7.438606339705244,538,
7,0,1,0.0,0,135772.72727272726,1,5000.0,227.27272727272728,11,40.0,591,3541.6666666666624,0.0,0,26.041666666666746,57,2779.244023783523,0.0,0,20.188690692877064,111,2187.758478081064,0.0,0,15.978645010903046,177,1861.7040705999207,0.0,0,13.644764910435129,231,1577.14015374092,0.0,0,11.563715696821216,297,1400.9363145266152,0.0,0,10.283039101352529,351,1233.501212017376,0.0,0,9.054083624958231,417,1123.1339029687533,0.0,0,8.248651270279248,471,1012.9070019179887,0.0,0,7.438606339705245,537,
7,1,1,0.0,0,136545.45454545453,1,5000.0,454.54545454545456,12,40.0,590,3567.7083333333294,0.0,0,26.041666666666742,56,2799.4327144764,0.0,0,20.188690692877064,110,2203.737123091967,0.0,0,15.978645010903046,176,1875.3488355103557,0.0,0,13.644764910435127,230,1588.703869437741,0.0,0,11.563715696821216,296,1411.2193536279678,0.0,0,10.283039101352529,350,1242.5552956423342,0.0,0,9.054083624958231,416,1131.3825542390325,0.0,0,8.248651270279248,470,1020.3456082576939,0.0,0,7.438606339705244,536,
7,2,1,0.0,0,137318.1818181818,1,5000.0,681.8181818181819,13,40.0,589,3593.749999999996,0.0,0,26.04166666666674,55,2819.6214051692773,0.0,0,20.188690692877064,109,2219.7157681028702,0.0,0,15.978645010903046,175,1888.9936004207907,0.0,0,13.644764910435129,229,1600.2675851345623,0.0,0,11.563715696821216,295,1421.5023927293203,0.0,0,10.283039101352527,349,1251.6093792672923,0.0,0,9.054083624958231,415,1139.6312055093117,0.0,0,8.248651270279248,469,1027.7842145973991,0.0,0,7.438606339705244,535,
7,3,1,0.0,0,138090.90909090906,1,5000.0,909.0909090909091,14,40.0,588,3619.7916666666624,0.0,0,26.041666666666742,54,2839.8100958621544,0.0,0,20.188690692877064,108,2235.6944131137734,0.0,0,15.978645010903044,174,1902.638365331226,0.0,0,13.644764910435129,228,1611.8313008313835,0.0,0,11.563715696821218,294,1431.7854318306727,0.0,0,10.283039101352527,348,1260.6634628922504,0.0,0,9.054083624958231,414,1147.879856779591,0.0,0,8.248651270279248,468,1035.2228209371044,0.0,0,7.438606339705245,534,
7,4,1,0.0,0,138863.63636363632,1,5000.0,1136.3636363636365,15,40.0,587,3645.8333333333294,0.0,0,26.041666666666746,53,2859.9987865550315,0.0,0,20.18869069287706,107,2251.6730581246766,0.0,0,15.978645010903044,173,1916.2831302416612,0.0,0,13.644764910435129,227,1623.3950165282047,0.0,0,11.563715696821216,293,1442.0684709320253,0.0,0,10.283039101352529,347,1269.7175465172086,0.0,0,9.054083624958231,413,1156.12850804987,0.0,0,8.248651270279248,467,1042.6614272768097,0.0,0,7.438606339705245,533,
7,5,1,0.0,0,139636.3636363636,1,5000.0,1363.6363636363637,16,40.0,586,3671.8749999999964,0.0,0,26.041666666666742,52,2880.1874772479086,0.0,0,20.18869069287706,106,2267.6517031355797,0.0,0,15.978645010903044,172,1929.9278951520962,0.0,0,13.644764910435127,226,1634.9587322250259,0.0,0,11.563715696821216,292,1452.351510033378,0.0,0,10.283039101352529,346,1278.7716301421667,0.0,0,9.054083624958231,412,1164.3771593201493,0.0,0,8.248651270279248,466,1050.100033616515,0.0,0,7.438606339705245,532,
7,6,1,0.0,0,140409.09090909085,1,5000.0,1590.909090909091,17,40.0,585,3697.916666666663,0.0,0,26.04166666666674,51,2900.3761679407858,0.0,0,20.18869069287706,105,2283.630348146483,0.0,0,15.978645010903042,171,1943.5726600625312,0.0,0,13.644764910435127,225,1646.522447921847,0.0,0,11.563715696821218,291,1462.6345491347304,0.0,0,10.283039101352527,345,1287.8257137671249,0.0,0,9.054083624958231,411,1172.6258105904285,0.0,0,8.248651270279248,465,1057.5386399562203,0.0,0,7.438606339705244,531,
7,7,1,0.0,0,141181.81818181812,1,5000.0,1818.1818181818182,18,40.0,584,3723.9583333333294,0.0,0,26.041666666666742,50,2920.564858633663,0.0,0,20.18869069287706,104,2299.608993157386,0.0,0,15.978645010903042,170,1957.2174249729665,0.0,0,13.644764910435129,224,1658.0861636186683,0.0,0,11.563715696821218,290,1472.9175882360828,0.0,0,10.283039101352529,344,1296.879797392083,0.0,0,9.054083624958231,410,1180.8744618607077,0.0,0,8.248651270279248,464,1064.9772462959256,0.0,0,7.438606339705244,530,
7,8,1,0.0,0,141954.54545454538,1,5000.0,2045.4545454545455,19,40.0,583,3749.9999999999964,0.0,0,26.041666666666746,49,2940.75354932654,0.0,0,20.18869069287706,103,2315.5876381682892,0.0,0,15.97864501090304,169,1970.8621898834017,0.0,0,13.644764910435129,223,1669.6498793154894,0.0,0,11.563715696821218,289,1483.2006273374354,0.0,0,10.283039101352529,343,1305.9338810170411,0.0,0,9.054083624958233,409,1189.123113130987,0.0,0,8.248651270279248,463,1072.415852635631,0.0,0,7.438606339705245,529,
7,9,1,0.0,0,142727.27272727265,1,5000.0,2272.727272727273,20,40.0,582,3776.0416666666633,0.0,0,26.041666666666742,48,2960.942240019417,0.0,0,20.18869069287706,102,2331.5662831791924,0.0,0,15.97864501090304,168,1984.5069547938367,0.0,0,13.644764910435127,222,1681.2135950123106,0.0,0,11.563715696821216,288,1493.483666438788,0.0,0,10.283039101352529,342,1314.9879646419993,0.0,0,9.054083624958233,408,1197.371764401266,0.0,0,8.248651270279248,462,1079.8544589753362,0.0,0,7.438606339705244,528,
7,10,1,0.0,0,143499.9999999999,1,5000.0,2500.0000000000005,21,40.0,581,3802.08333333333,0.0,0,26.04166666666674,47,2981.1309307122942,0.0,0,20.18869069287706,101,2347.5449281900956,0.0,0,15.978645010903039,167,1998.1517197042717,0.0,0,13.644764910435129,221,1692.7773107091318,0.0,0,11.563715696821218,287,1503.7667055401405,0.0,0,10.283039101352527,341,1324.0420482669574,0.0,0,9.054083624958233,407,1205.6204156715453,0.0,0,8.24865127027925,461,1087.2930653150415,0.0,0,7.4386063397052435,527,
7,11,1,0.0,0,144272.72727272718,1,5000.0,2727.272727272728,22,40.0,580,3828.1249999999964,0.0,0,26.041666666666742,46,3001.3196214051713,0.0,0,20.188690692877056,100,2363.5235732009987,0.0,0,15.978645010903039,166,2011.796484614707,0.0,0,13.644764910435129,220,1704.341026405953,0.0,0,11.563715696821218,286,1514.049744641493,0.0,0,10.283039101352527,340,1333.0961318919155,0.0,0,9.054083624958233,406,1213.8690669418245,0.0,0,8.248651270279248,460,1094.7316716547468,0.0,0,7.438606339705244,526,
7,12,1,0.0,0,145045.45454545444,1,5000.0,2954.5454545454554,23,40.0,579,3854.1666666666633,0.0,0,26.041666666666746,45,3021.5083120980485,0.0,0,20.188690692877056,99,2379.502218211902,0.0,0,15.978645010903039,165,2025.4412495251422,0.0,0,13.644764910435129,219,1715.9047421027742,0.0,0,11.563715696821218,285,1524.3327837428455,0.0,0,10.283039101352529,339,1342.1502155168737,0.0,0,9.054083624958233,405,1222.1177182121037,0.0,0,8.248651270279248,459,1102.1702779944521,0.0,0,7.438606339705244,525,
7,13,1,0.0,0,145818.1818181817,1,5000.0,3181.818181818183,24,40.0,578,3880.2083333333303,0.0,0,26.041666666666742,44,3041.6970027909256,0.0,0,20.188690692877056,98,2395.480863222805,0.0,0,15.978645010903037,164,2039.0860144355772,0.0,0,13.644764910435127,218,1727.4684577995954,0.0,0,11.563715696821216,284,1534.6158228441982,0.0,0,10.283039101352529,338,1351.2042991418318,0.0,0,9.054083624958233,404,1230.3663694823829,0.0,0,8.24865127027925,458,1109.6088843341574,0.0,0,7.438606339705244,524,
7,14,1,0.0,0,146590.90909090897,1,5000.0,3409.0909090909104,25,40.0,577,3906.249999999997,0.0,0,26.04166666666674,43,3061.8856934838027,0.0,0,20.188690692877056,97,2411.459508233708,0.0,0,15.978645010903037,163,2052.7307793460122,0.0,0,13.644764910435127,217,1739.0321734964166,0.0,0,11.563715696821218,283,1544.8988619455506,0.0,0,10.283039101352527,337,1360.25838276679,0.0,0,9.054083624958233,403,1238.615020752662,0.0,0,8.24865127027925,457,1117.0474906738627,0.0,0,7.4386063397052435,523,
7,15,1,0.0,0,147363.63636363624,1,5000.0,3636.363636363638,26,40.0,576,3932.2916666666633,0.0,0,26.041666666666742,42,3082.07438417668,0.0,0,20.188690692877056,96,2427.4381532446114,0.0,0,15.978645010903035,162,2066.3755442564475,0.0,0,13.644764910435129,216,1750.5958891932378,0.0,0,11.563715696821218,282,1555.181901046903,0.0,0,10.283039101352529,336,1369.312466391748,0.0,0,9.054083624958233,402,1246.8636720229413,0.0,0,8.24865127027925,456,1124.486097013568,0.0,0,7.4386063397052435,522,
7,16,1,0.0,0,148136.3636363635,1,5000.0,3863.6363636363653,27,40.0,575,3958.3333333333303,0.0,0,26.04166666666675,41,3102.263074869557,0.0,0,20.188690692877053,95,2443.4167982555145,0.0,0,15.978645010903035,161,2080.0203091668827,0.0,0,13.644764910435129,215,1762.159604890059,0.0,0,11.563715696821218,281,1565.4649401482557,0.0,0,10.283039101352529,335,1378.3665500167062,0.0,0,9.054083624958235,401,1255.1123232932205,0.0,0,8.24865127027925,455,1131.9247033532733,0.0,0,7.438606339705244,521,
7,17,1,0.0,0,148909.09090909077,1,5000.0,4090.909090909093,28,40.0,574,3984.3749999999973,0.0,0,26.041666666666742,40,3122.451765562434,0.0,0,20.188690692877053,94,2459.3954432664177,0.0,0,15.978645010903033,160,2093.665074077318,0.0,0,13.644764910435127,214,1773.7233205868802,0.0,0,11.563715696821218,280,1575.7479792496083,0.0,0,10.283039101352529,334,1387.4206336416644,0.0,0,9.054083624958235,400,1263.3609745634997,0.0,0,8.24865127027925,454,1139.3633096929786,0.0,0,7.4386063397052435,520,
7,18,1,0.0,0,149681.81818181803,1,5000.0,4318.18181818182,29,40.0,573,4010.416666666664,0.0,0,26.041666666666735,39,3142.640456255311,0.0,0,20.188690692877053,93,2475.374088277321,0.0,0,15.978645010903033,159,2107.309838987753,0.0,0,13.644764910435127,213,1785.2870362837014,0.0,0,11.563715696821218,279,1586.0310183509607,0.0,0,10.283039101352527,333,1396.4747172666225,0.0,0,9.054083624958235,399,1271.6096258337789,0.0,0,8.24865127027925,453,1146.801916032684,0.0,0,7.438606339705243,519,
7,19,1,0.0,0,150454.5454545453,1,5000.0,4545.454545454547,30,40.0,572,4036.4583333333303,0.0,0,26.041666666666742,38,3162.8291469481883,0.0,0,20.188690692877053,92,2491.352733288224,0.0,0,15.978645010903032,158,2120.9546038981885,0.0,0,13.644764910435127,212,1796.8507519805225,0.0,0,11.56371569682122,278,1596.3140574523131,0.0,0,10.283039101352527,332,1405.5288008915807,0.0,0,9.054083624958235,398,1279.858277104058,0.0,0,8.24865127027925,452,1154.2405223723893,0.0,0,7.4386063397052435,518,
7,20,1,0.0,0,151227.27272727256,1,5000.0,4772.727272727274,31,40.0,571,4062.4999999999973,0.0,0,26.04166666666675,37,3183.0178376410654,0.0,0,20.188690692877053,91,2507.331378299127,0.0,0,15.978645010903032,157,2134.5993688086237,0.0,0,13.644764910435125,211,1808.4144676773437,0.0,0,11.563715696821218,277,1606.5970965536658,0.0,0,10.283039101352529,331,1414.5828845165388,0.0,0,9.054083624958235,397,1288.1069283743373,0.0,0,8.24865127027925,451,1161.6791287120946,0.0,0,7.4386063397052435,517,
7,21,1,0.0,0,151999.99999999983,1,5000.0,5000.000000000001,32,40.0,570,4088.5416666666642,0.0,0,26.041666666666742,36,3203.2065283339425,0.0,0,20.188690692877053,90,2523.3100233100304,0.0,0,15.978645010903032,156,2148.244133719059,0.0,0,13.644764910435125,210,1819.978183374165,0.0,0,11.563715696821218,276,1616.8801356550184,0.0,0,10.283039101352529,330,1423.636968141497,0.0,0,9.054083624958235,396,1296.3555796446165,0.0,0,8.24865127027925,450,1169.1177350517999,0.0,0,7.4386063397052435,516,
7,22,1,0.0,0,152772.7272727271,1,5000.0,5227.272727272728,33,40.0,569,4114.583333333331,0.0,0,26.041666666666735,35,3223.3952190268196,0.0,0,20.18869069287705,89,2539.2886683209335,0.0,0,15.97864501090303,155,2161.888898629494,0.0,0,13.644764910435125,209,1831.5418990709861,0.0,0,11.563715696821218,275,1627.1631747563708,0.0,0,10.283039101352527,329,1432.691051766455,0.0,0,9.054083624958235,395,1304.6042309148957,0.0,0,8.248651270279252,449,1176.5563413915052,0.0,0,7.438606339705243,515,
7,23,1,0.0,0,153545.45454545435,1,5000.0,5454.545454545455,34,40.0,568,4140.624999999998,0.0,0,26.04166666666673,34,3243.5839097196967,0.0,0,20.18869069287705,88,2555.2673133318367,0.0,0,15.97864501090303,154,2175.5336635399294,0.0,0,13.644764910435125,208,1843.1056147678073,0.0,0,11.56371569682122,274,1637.4462138577233,0.0,0,10.283039101352529,328,1441.7451353914132,0.0,0,9.054083624958237,394,1312.8528821851748,0.0,0,8.24865127027925,448,1183.9949477312105,0.0,0,7.438606339705243,514,
8,0,1,0.0,0,154318.18181818162,1,5000.0,5681.818181818182,35,40.0,567,4166.666666666665,0.0,0,26.04166666666672,33,3263.772600412574,0.0,0,20.18869069287705,87,2571.24595834274,0.0,0,15.978645010903028,153,2189.1784284503647,0.0,0,13.644764910435123,207,1854.6693304646285,0.0,0,11.563715696821218,273,1647.729252959076,0.0,0,10.283039101352529,327,1450.7992190163714,0.0,0,9.054083624958237,393,1321.101533455454,0.0,0,8.24865127027925,447,1191.4335540709158,0.0,0,7.4386063397052435,513,
